CustomerID,R,F,M,Score,Segment
13931.0,2,4,4,3.3333333333333335,At Risk
13932.0,1,2,1,1.3333333333333333,Lost
13933.0,2,2,2,2.0,Lost
13934.0,1,3,3,2.3333333333333335,Need Attention
13936.0,2,2,2,2.0,Lost
13937.0,2,1,1,1.3333333333333333,Lost
13938.0,3,1,1,1.6666666666666667,Need Attention
13939.0,4,3,4,3.6666666666666665,Loyal Customers
13940.0,4,3,3,3.3333333333333335,Loyal Customers
13941.0,4,3,5,4.0,Loyal Customers
13946.0,2,1,3,2.0,Need Attention
13947.0,3,1,1,1.6666666666666667,Need Attention
13948.0,1,1,1,1.0,Lost
13949.0,5,5,5,5.0,Champions
13950.0,5,3,3,3.6666666666666665,Loyal Customers
13951.0,2,3,3,2.6666666666666665,Need Attention
13952.0,1,5,5,3.6666666666666665,At Risk
13953.0,5,2,5,4.0,Potential Loyalists
13954.0,5,3,2,3.3333333333333335,Need Attention
13955.0,2,3,2,2.3333333333333335,Need Attention
13956.0,5,5,4,4.666666666666667,Champions
13958.0,1,1,1,1.0,Lost
13959.0,2,4,3,3.0,Need Attention
13960.0,4,1,1,2.0,Potential Loyalists
13962.0,4,1,1,2.0,Potential Loyalists
13963.0,1,3,3,2.3333333333333335,Need Attention
13967.0,2,1,1,1.3333333333333333,Lost
13969.0,5,5,5,5.0,Champions
13971.0,5,5,5,5.0,Champions
13972.0,3,2,2,2.3333333333333335,Need Attention
13973.0,1,1,1,1.0,Lost
13974.0,3,2,2,2.3333333333333335,Need Attention
13975.0,4,5,5,4.666666666666667,Champions
13976.0,1,1,1,1.0,Lost
13978.0,4,2,2,2.6666666666666665,Potential Loyalists
13979.0,2,3,3,2.6666666666666665,Need Attention
13980.0,3,1,2,2.0,Need Attention
13982.0,3,4,4,3.6666666666666665,Loyal Customers
13983.0,4,4,5,4.333333333333333,Champions
13984.0,4,2,2,2.6666666666666665,Potential Loyalists
13985.0,5,5,5,5.0,Champions
13986.0,4,1,3,2.6666666666666665,Potential Loyalists
13988.0,4,5,5,4.666666666666667,Champions
13989.0,3,3,4,3.3333333333333335,Loyal Customers
13990.0,1,2,2,1.6666666666666667,Lost
13991.0,4,4,4,4.0,Champions
13992.0,4,1,1,2.0,Potential Loyalists
13993.0,3,5,4,4.0,Loyal Customers
13994.0,5,5,4,4.666666666666667,Champions
13995.0,4,4,4,4.0,Champions
13999.0,5,5,5,5.0,Champions
14000.0,1,2,3,2.0,Need Attention
14001.0,3,3,4,3.3333333333333335,Loyal Customers
14002.0,2,3,4,3.0,Need Attention
14004.0,3,5,5,4.333333333333333,Loyal Customers
14005.0,5,4,5,4.666666666666667,Champions
14006.0,2,3,3,2.6666666666666665,Need Attention
14009.0,1,3,3,2.3333333333333335,Need Attention
14012.0,1,1,1,1.0,Lost
14013.0,2,3,3,2.6666666666666665,Need Attention
14014.0,2,3,4,3.0,Need Attention
14015.0,3,2,3,2.6666666666666665,Need Attention
14016.0,2,5,5,4.0,At Risk
14019.0,3,4,4,3.6666666666666665,Loyal Customers
14020.0,4,3,3,3.3333333333333335,Loyal Customers
14021.0,2,2,2,2.0,Lost
14022.0,1,2,3,2.0,Need Attention
14023.0,5,3,3,3.6666666666666665,Loyal Customers
14024.0,2,2,2,2.0,Lost
14027.0,3,1,1,1.6666666666666667,Need Attention
14029.0,3,2,2,2.3333333333333335,Need Attention
14030.0,4,5,5,4.666666666666667,Champions
14031.0,5,5,5,5.0,Champions
14032.0,5,5,5,5.0,Champions
14034.0,4,4,3,3.6666666666666665,Loyal Customers
14035.0,4,4,4,4.0,Champions
14036.0,1,3,3,2.3333333333333335,Need Attention
14037.0,2,2,1,1.6666666666666667,Lost
14038.0,2,4,4,3.3333333333333335,At Risk
14039.0,3,1,1,1.6666666666666667,Need Attention
14040.0,3,5,5,4.333333333333333,Loyal Customers
14041.0,1,2,1,1.3333333333333333,Lost
14044.0,4,5,4,4.333333333333333,Champions
14045.0,2,1,3,2.0,Need Attention
14046.0,1,1,3,1.6666666666666667,Need Attention
14047.0,5,3,3,3.6666666666666665,Loyal Customers
14048.0,1,4,3,2.6666666666666665,Need Attention
14049.0,4,5,5,4.666666666666667,Champions
14050.0,4,3,4,3.6666666666666665,Loyal Customers
14051.0,5,5,5,5.0,Champions
14052.0,4,3,2,3.0,Need Attention
14053.0,2,1,2,1.6666666666666667,Lost
14054.0,3,1,1,1.6666666666666667,Need Attention
14055.0,2,1,2,1.6666666666666667,Lost
14056.0,5,5,5,5.0,Champions
14057.0,4,5,5,4.666666666666667,Champions
14059.0,1,1,1,1.0,Lost
14060.0,5,5,5,5.0,Champions
14062.0,5,4,5,4.666666666666667,Champions
14064.0,4,4,4,4.0,Champions
14066.0,1,1,1,1.0,Lost
14067.0,3,3,3,3.0,Loyal Customers
14068.0,1,2,1,1.3333333333333333,Lost
14071.0,5,5,5,5.0,Champions
14073.0,4,1,1,2.0,Potential Loyalists
14075.0,5,3,4,4.0,Loyal Customers
14076.0,2,3,1,2.0,Need Attention
14077.0,3,3,2,2.6666666666666665,Need Attention
14078.0,2,4,3,3.0,Need Attention
14079.0,2,1,2,1.6666666666666667,Lost
14080.0,3,1,1,1.6666666666666667,Need Attention
14081.0,1,5,4,3.3333333333333335,At Risk
14082.0,1,2,1,1.3333333333333333,Lost
14083.0,5,5,4,4.666666666666667,Champions
14085.0,5,5,5,5.0,Champions
14087.0,5,4,2,3.6666666666666665,Need Attention
14088.0,5,5,5,5.0,Champions
14089.0,3,1,1,1.6666666666666667,Need Attention
14090.0,1,1,1,1.0,Lost
14092.0,5,5,5,5.0,Champions
14093.0,4,4,3,3.6666666666666665,Loyal Customers
14096.0,5,5,5,5.0,Champions
14098.0,3,2,1,2.0,Need Attention
14099.0,4,5,5,4.666666666666667,Champions
14100.0,2,2,1,1.6666666666666667,Lost
14101.0,2,3,5,3.3333333333333335,Need Attention
14102.0,5,4,4,4.333333333333333,Champions
14104.0,2,2,2,2.0,Lost
14105.0,2,4,4,3.3333333333333335,At Risk
14107.0,3,4,5,4.0,Loyal Customers
14108.0,4,3,3,3.3333333333333335,Loyal Customers
14109.0,4,1,1,2.0,Potential Loyalists
14110.0,5,5,5,5.0,Champions
14111.0,4,1,3,2.6666666666666665,Potential Loyalists
14112.0,4,5,5,4.666666666666667,Champions
14113.0,5,3,3,3.6666666666666665,Loyal Customers
14114.0,1,2,1,1.3333333333333333,Lost
14116.0,4,4,4,4.0,Champions
14117.0,2,1,1,1.3333333333333333,Lost
14119.0,1,1,1,1.0,Lost
14121.0,5,5,5,5.0,Champions
14124.0,2,1,5,2.6666666666666665,Need Attention
14125.0,5,5,5,5.0,Champions
14126.0,5,2,3,3.3333333333333335,Potential Loyalists
14127.0,2,3,3,2.6666666666666665,Need Attention
14128.0,3,3,3,3.0,Loyal Customers
14129.0,5,3,3,3.6666666666666665,Loyal Customers
14130.0,1,4,3,2.6666666666666665,Need Attention
14132.0,5,5,5,5.0,Champions
14133.0,2,3,3,2.6666666666666665,Need Attention
14135.0,5,5,5,5.0,Champions
14138.0,5,3,3,3.6666666666666665,Loyal Customers
14139.0,3,2,3,2.6666666666666665,Need Attention
14140.0,5,4,4,4.333333333333333,Champions
14141.0,5,3,3,3.6666666666666665,Loyal Customers
14142.0,1,2,2,1.6666666666666667,Lost
14143.0,2,1,1,1.3333333333333333,Lost
14145.0,3,1,3,2.3333333333333335,Need Attention
14146.0,5,5,5,5.0,Champions
14147.0,3,1,1,1.6666666666666667,Need Attention
14148.0,1,1,1,1.0,Lost
14149.0,1,3,2,2.0,Need Attention
14150.0,3,2,3,2.6666666666666665,Need Attention
14152.0,2,3,4,3.0,Need Attention
14154.0,1,3,4,2.6666666666666665,Need Attention
14155.0,1,1,1,1.0,Lost
14156.0,5,5,5,5.0,Champions
14157.0,4,3,2,3.0,Need Attention
14158.0,3,3,4,3.3333333333333335,Loyal Customers
14159.0,4,5,5,4.666666666666667,Champions
14161.0,1,4,4,3.0,At Risk
14162.0,2,2,2,2.0,Lost
14163.0,2,3,4,3.0,Need Attention
14164.0,3,2,4,3.0,Need Attention
14165.0,1,2,1,1.3333333333333333,Lost
14167.0,3,3,2,2.6666666666666665,Need Attention
14171.0,2,3,2,2.3333333333333335,Need Attention
14173.0,5,2,2,3.0,Potential Loyalists
14174.0,3,2,1,2.0,Need Attention
14175.0,3,5,5,4.333333333333333,Loyal Customers
14176.0,1,3,2,2.0,Need Attention
14177.0,2,3,3,2.6666666666666665,Need Attention
14178.0,5,5,5,5.0,Champions
14179.0,3,5,4,4.0,Loyal Customers
14180.0,5,5,5,5.0,Champions
14184.0,3,2,2,2.3333333333333335,Need Attention
14185.0,1,1,1,1.0,Lost
14188.0,5,4,4,4.333333333333333,Champions
14189.0,5,5,5,5.0,Champions
14191.0,5,5,5,5.0,Champions
14193.0,3,3,3,3.0,Loyal Customers
14194.0,5,5,5,5.0,Champions
14195.0,1,1,3,1.6666666666666667,Need Attention
14196.0,2,1,1,1.3333333333333333,Lost
14198.0,5,3,3,3.6666666666666665,Loyal Customers
14199.0,1,1,1,1.0,Lost
14201.0,3,3,3,3.0,Loyal Customers
14204.0,5,3,1,3.0,Need Attention
14205.0,5,3,2,3.3333333333333335,Need Attention
14206.0,1,2,2,1.6666666666666667,Lost
14208.0,2,1,1,1.3333333333333333,Lost
14209.0,5,4,4,4.333333333333333,Champions
14210.0,2,4,4,3.3333333333333335,At Risk
14211.0,3,4,4,3.6666666666666665,Loyal Customers
14212.0,2,1,4,2.3333333333333335,Need Attention
14213.0,1,1,1,1.0,Lost
14214.0,4,4,4,4.0,Champions
14215.0,5,4,4,4.333333333333333,Champions
14216.0,5,4,4,4.333333333333333,Champions
14217.0,5,4,4,4.333333333333333,Champions
14218.0,3,1,1,1.6666666666666667,Need Attention
14219.0,5,1,1,2.3333333333333335,Potential Loyalists
14220.0,1,2,2,1.6666666666666667,Lost
14221.0,3,5,5,4.333333333333333,Loyal Customers
14222.0,2,3,3,2.6666666666666665,Need Attention
14223.0,2,4,4,3.3333333333333335,At Risk
14224.0,2,4,4,3.3333333333333335,At Risk
14226.0,4,4,4,4.0,Champions
14227.0,4,5,5,4.666666666666667,Champions
14229.0,3,3,3,3.0,Loyal Customers
14231.0,1,3,3,2.3333333333333335,Need Attention
14232.0,4,4,5,4.333333333333333,Champions
14233.0,3,3,4,3.3333333333333335,Loyal Customers
14234.0,4,5,4,4.333333333333333,Champions
14235.0,5,4,5,4.666666666666667,Champions
14236.0,2,2,2,2.0,Lost
14237.0,1,1,1,1.0,Lost
14238.0,1,1,1,1.0,Lost
14239.0,3,4,4,3.6666666666666665,Loyal Customers
14240.0,4,3,3,3.3333333333333335,Loyal Customers
14241.0,1,1,1,1.0,Lost
14242.0,1,2,1,1.3333333333333333,Lost
14243.0,5,5,5,5.0,Champions
14245.0,2,4,4,3.3333333333333335,At Risk
14246.0,2,4,4,3.3333333333333335,At Risk
14247.0,1,2,1,1.3333333333333333,Lost
14248.0,1,1,1,1.0,Lost
14250.0,5,4,4,4.333333333333333,Champions
14251.0,5,4,5,4.666666666666667,Champions
14256.0,1,3,3,2.3333333333333335,Need Attention
14257.0,3,4,5,4.0,Loyal Customers
14258.0,5,4,5,4.666666666666667,Champions
14259.0,2,1,1,1.3333333333333333,Lost
14261.0,3,3,3,3.0,Loyal Customers
14262.0,5,5,5,5.0,Champions
14264.0,2,2,1,1.6666666666666667,Lost
14265.0,2,3,3,2.6666666666666665,Need Attention
14267.0,2,4,4,3.3333333333333335,At Risk
14270.0,1,2,2,1.6666666666666667,Lost
14271.0,1,1,1,1.0,Lost
14272.0,2,3,3,2.6666666666666665,Need Attention
14273.0,3,2,2,2.3333333333333335,Need Attention
14276.0,2,4,4,3.3333333333333335,At Risk
14277.0,4,5,5,4.666666666666667,Champions
14280.0,1,1,1,1.0,Lost
14282.0,5,5,5,5.0,Champions
14284.0,4,3,2,3.0,Need Attention
14285.0,4,2,3,3.0,Potential Loyalists
14286.0,4,5,5,4.666666666666667,Champions
14287.0,5,1,2,2.6666666666666665,Potential Loyalists
14288.0,1,2,2,1.6666666666666667,Lost
14289.0,5,3,3,3.6666666666666665,Loyal Customers
14290.0,5,4,4,4.333333333333333,Champions
14291.0,5,5,5,5.0,Champions
14292.0,5,4,5,4.666666666666667,Champions
14293.0,5,4,4,4.333333333333333,Champions
14295.0,3,1,1,1.6666666666666667,Need Attention
14297.0,4,4,4,4.0,Champions
14298.0,5,5,5,5.0,Champions
14299.0,5,5,5,5.0,Champions
14300.0,4,1,1,2.0,Potential Loyalists
14301.0,2,2,3,2.3333333333333335,Need Attention
14304.0,1,2,1,1.3333333333333333,Lost
14305.0,3,4,4,3.6666666666666665,Loyal Customers
14306.0,3,3,4,3.3333333333333335,Loyal Customers
14307.0,2,5,5,4.0,At Risk
14309.0,5,4,5,4.666666666666667,Champions
14311.0,1,2,2,1.6666666666666667,Lost
14312.0,3,4,4,3.6666666666666665,Loyal Customers
14314.0,2,1,2,1.6666666666666667,Lost
14315.0,4,4,4,4.0,Champions
14317.0,3,2,2,2.3333333333333335,Need Attention
14320.0,1,3,2,2.0,Need Attention
14321.0,5,4,5,4.666666666666667,Champions
14323.0,2,3,3,2.6666666666666665,Need Attention
14326.0,1,1,1,1.0,Lost
14327.0,2,1,1,1.3333333333333333,Lost
14329.0,5,5,5,5.0,Champions
14331.0,2,2,2,2.0,Lost
14332.0,4,2,3,3.0,Potential Loyalists
14333.0,3,2,2,2.3333333333333335,Need Attention
14334.0,4,5,5,4.666666666666667,Champions
14335.0,4,4,3,3.6666666666666665,Loyal Customers
14336.0,4,4,5,4.333333333333333,Champions
14338.0,2,3,3,2.6666666666666665,Need Attention
14339.0,1,2,1,1.3333333333333333,Lost
14340.0,1,1,1,1.0,Lost
14341.0,3,5,5,4.333333333333333,Loyal Customers
14342.0,4,2,3,3.0,Potential Loyalists
14344.0,2,4,4,3.3333333333333335,At Risk
14345.0,3,1,1,1.6666666666666667,Need Attention
14346.0,2,4,4,3.3333333333333335,At Risk
14348.0,1,2,2,1.6666666666666667,Lost
14349.0,5,3,1,3.0,Need Attention
14350.0,1,2,2,1.6666666666666667,Lost
14351.0,2,1,1,1.3333333333333333,Lost
14352.0,2,3,3,2.6666666666666665,Need Attention
14353.0,1,1,1,1.0,Lost
14354.0,5,1,2,2.6666666666666665,Potential Loyalists
14355.0,1,1,1,1.0,Lost
14356.0,3,3,3,3.0,Loyal Customers
14357.0,3,3,2,2.6666666666666665,Need Attention
14359.0,4,3,3,3.3333333333333335,Loyal Customers
14360.0,4,4,4,4.0,Champions
14362.0,4,3,1,2.6666666666666665,Need Attention
14364.0,2,4,5,3.6666666666666665,At Risk
14367.0,5,5,5,5.0,Champions
14368.0,1,1,1,1.0,Lost
14371.0,1,1,1,1.0,Lost
14373.0,1,1,1,1.0,Lost
14375.0,1,4,2,2.3333333333333335,Need Attention
14377.0,1,1,2,1.3333333333333333,Lost
14379.0,3,3,3,3.0,Loyal Customers
14381.0,3,3,2,2.6666666666666665,Need Attention
14382.0,4,5,4,4.333333333333333,Champions
14383.0,3,4,4,3.6666666666666665,Loyal Customers
14385.0,5,1,1,2.3333333333333335,Potential Loyalists
14386.0,1,1,1,1.0,Lost
14387.0,3,5,4,4.0,Loyal Customers
14388.0,5,5,5,5.0,Champions
14389.0,5,4,4,4.333333333333333,Champions
14390.0,5,5,5,5.0,Champions
14393.0,1,1,1,1.0,Lost
14395.0,5,5,5,5.0,Champions
14396.0,3,4,3,3.3333333333333335,Loyal Customers
14397.0,5,4,5,4.666666666666667,Champions
14400.0,2,2,3,2.3333333333333335,Need Attention
14401.0,5,5,5,5.0,Champions
14403.0,2,2,3,2.3333333333333335,Need Attention
14404.0,3,4,4,3.6666666666666665,Loyal Customers
14406.0,2,1,1,1.3333333333333333,Lost
14407.0,2,4,5,3.6666666666666665,At Risk
14408.0,5,4,5,4.666666666666667,Champions
14409.0,3,3,4,3.3333333333333335,Loyal Customers
14410.0,4,5,4,4.333333333333333,Champions
14411.0,1,1,2,1.3333333333333333,Lost
14412.0,3,3,4,3.3333333333333335,Loyal Customers
14413.0,1,2,1,1.3333333333333333,Lost
14414.0,2,4,5,3.6666666666666665,At Risk
14415.0,5,5,5,5.0,Champions
14416.0,4,1,2,2.3333333333333335,Potential Loyalists
14418.0,5,4,5,4.666666666666667,Champions
14419.0,5,5,4,4.666666666666667,Champions
14420.0,2,3,2,2.3333333333333335,Need Attention
14421.0,3,2,3,2.6666666666666665,Need Attention
14422.0,5,5,5,5.0,Champions
14423.0,1,1,1,1.0,Lost
14424.0,4,1,1,2.0,Potential Loyalists
14426.0,4,5,5,4.666666666666667,Champions
14427.0,3,2,2,2.3333333333333335,Need Attention
14428.0,5,5,4,4.666666666666667,Champions
14431.0,1,2,2,1.6666666666666667,Lost
14432.0,5,5,5,5.0,Champions
14434.0,4,1,3,2.6666666666666665,Potential Loyalists
14436.0,2,1,1,1.3333333333333333,Lost
14437.0,2,1,1,1.3333333333333333,Lost
14438.0,1,1,1,1.0,Lost
14439.0,1,3,3,2.3333333333333335,Need Attention
14440.0,5,3,4,4.0,Loyal Customers
14441.0,5,4,4,4.333333333333333,Champions
14442.0,5,4,4,4.333333333333333,Champions
14443.0,3,4,4,3.6666666666666665,Loyal Customers
14446.0,5,5,4,4.666666666666667,Champions
14447.0,4,4,4,4.0,Champions
14448.0,5,2,1,2.6666666666666665,Potential Loyalists
14449.0,4,5,4,4.333333333333333,Champions
14450.0,1,3,2,2.0,Need Attention
14451.0,3,4,3,3.3333333333333335,Loyal Customers
14452.0,5,4,2,3.6666666666666665,Need Attention
14453.0,1,2,1,1.3333333333333333,Lost
14456.0,5,5,5,5.0,Champions
14457.0,1,1,1,1.0,Lost
14459.0,2,3,4,3.0,Need Attention
14460.0,2,2,4,2.6666666666666665,Need Attention
14461.0,2,5,4,3.6666666666666665,At Risk
14462.0,3,5,5,4.333333333333333,Loyal Customers
14463.0,2,1,2,1.6666666666666667,Lost
14465.0,1,5,4,3.3333333333333335,At Risk
14466.0,4,4,4,4.0,Champions
14467.0,4,4,3,3.6666666666666665,Loyal Customers
14470.0,5,3,3,3.6666666666666665,Loyal Customers
14472.0,2,5,5,4.0,At Risk
14473.0,2,1,1,1.3333333333333333,Lost
14474.0,3,3,2,2.6666666666666665,Need Attention
14475.0,3,3,3,3.0,Loyal Customers
14476.0,1,2,1,1.3333333333333333,Lost
14477.0,4,1,3,2.6666666666666665,Potential Loyalists
14479.0,1,2,1,1.3333333333333333,Lost
14480.0,5,1,1,2.3333333333333335,Potential Loyalists
14481.0,2,3,3,2.6666666666666665,Need Attention
14482.0,4,5,5,4.666666666666667,Champions
14483.0,2,1,1,1.3333333333333333,Lost
14484.0,3,1,2,2.0,Need Attention
14485.0,3,3,2,2.6666666666666665,Need Attention
14487.0,4,5,4,4.333333333333333,Champions
14488.0,3,3,4,3.3333333333333335,Loyal Customers
14489.0,1,3,2,2.0,Need Attention
14491.0,2,2,2,2.0,Lost
14493.0,5,4,5,4.666666666666667,Champions
14494.0,4,1,1,2.0,Potential Loyalists
14495.0,3,1,1,1.6666666666666667,Need Attention
14496.0,1,2,2,1.6666666666666667,Lost
14497.0,1,3,2,2.0,Need Attention
14498.0,3,5,5,4.333333333333333,Loyal Customers
14499.0,4,5,4,4.333333333333333,Champions
14500.0,2,1,1,1.3333333333333333,Lost
14501.0,3,1,1,1.6666666666666667,Need Attention
14502.0,4,5,5,4.666666666666667,Champions
14503.0,5,5,5,5.0,Champions
14504.0,3,4,3,3.3333333333333335,Loyal Customers
14505.0,4,5,5,4.666666666666667,Champions
14506.0,4,5,5,4.666666666666667,Champions
14507.0,4,4,4,4.0,Champions
14508.0,4,3,2,3.0,Need Attention
14511.0,5,4,4,4.333333333333333,Champions
14512.0,1,2,2,1.6666666666666667,Lost
14513.0,2,2,3,2.3333333333333335,Need Attention
14514.0,3,4,4,3.6666666666666665,Loyal Customers
14515.0,4,4,4,4.0,Champions
14517.0,3,2,1,2.0,Need Attention
14518.0,3,2,2,2.3333333333333335,Need Attention
14520.0,5,1,1,2.3333333333333335,Potential Loyalists
14522.0,4,2,3,3.0,Potential Loyalists
14523.0,2,1,2,1.6666666666666667,Lost
14524.0,4,5,4,4.333333333333333,Champions
14525.0,5,5,5,5.0,Champions
14527.0,5,5,5,5.0,Champions
14528.0,3,2,2,2.3333333333333335,Need Attention
14529.0,3,5,4,4.0,Loyal Customers
14530.0,4,5,5,4.666666666666667,Champions
14532.0,1,4,3,2.6666666666666665,Need Attention
14533.0,4,4,5,4.333333333333333,Champions
14534.0,5,5,5,5.0,Champions
14535.0,3,5,5,4.333333333333333,Loyal Customers
14536.0,1,2,1,1.3333333333333333,Lost
14537.0,3,1,1,1.6666666666666667,Need Attention
14538.0,3,2,2,2.3333333333333335,Need Attention
14539.0,4,3,3,3.3333333333333335,Loyal Customers
14540.0,5,4,3,4.0,Loyal Customers
14541.0,3,4,4,3.6666666666666665,Loyal Customers
14542.0,1,1,1,1.0,Lost
14543.0,5,4,4,4.333333333333333,Champions
14544.0,4,4,5,4.333333333333333,Champions
14546.0,5,5,5,5.0,Champions
14547.0,5,5,5,5.0,Champions
14548.0,2,1,2,1.6666666666666667,Lost
14549.0,1,3,2,2.0,Need Attention
14550.0,5,3,3,3.6666666666666665,Loyal Customers
14551.0,4,1,1,2.0,Potential Loyalists
14552.0,2,3,2,2.3333333333333335,Need Attention
14553.0,4,4,4,4.0,Champions
14554.0,5,5,5,5.0,Champions
14555.0,3,2,1,2.0,Need Attention
14557.0,3,3,1,2.3333333333333335,Need Attention
14560.0,5,4,4,4.333333333333333,Champions
14561.0,2,4,4,3.3333333333333335,At Risk
14562.0,5,5,5,5.0,Champions
14565.0,2,5,5,4.0,At Risk
14566.0,2,1,4,2.3333333333333335,Need Attention
14567.0,3,3,3,3.0,Loyal Customers
14569.0,5,1,1,2.3333333333333335,Potential Loyalists
14570.0,1,2,1,1.3333333333333333,Lost
14572.0,5,5,5,5.0,Champions
14573.0,1,5,5,3.6666666666666665,At Risk
14576.0,1,1,1,1.0,Lost
14577.0,4,4,3,3.6666666666666665,Loyal Customers
14578.0,5,2,2,3.0,Potential Loyalists
14581.0,4,2,2,2.6666666666666665,Potential Loyalists
14582.0,3,1,1,1.6666666666666667,Need Attention
14583.0,5,5,4,4.666666666666667,Champions
14584.0,2,4,3,3.0,Need Attention
14585.0,3,2,1,2.0,Need Attention
14586.0,1,2,2,1.6666666666666667,Lost
14587.0,4,5,5,4.666666666666667,Champions
14589.0,1,1,1,1.0,Lost
14591.0,4,5,5,4.666666666666667,Champions
14592.0,3,5,4,4.0,Loyal Customers
14593.0,4,5,3,4.0,Loyal Customers
14594.0,5,3,2,3.3333333333333335,Need Attention
14595.0,4,4,4,4.0,Champions
14597.0,5,3,3,3.6666666666666665,Loyal Customers
14598.0,3,3,2,2.6666666666666665,Need Attention
14600.0,1,2,2,1.6666666666666667,Lost
14601.0,5,1,1,2.3333333333333335,Potential Loyalists
14603.0,1,1,3,1.6666666666666667,Need Attention
14606.0,5,5,5,5.0,Champions
14607.0,4,4,5,4.333333333333333,Champions
14608.0,5,2,3,3.3333333333333335,Potential Loyalists
14609.0,2,1,5,2.6666666666666665,Need Attention
14616.0,1,1,1,1.0,Lost
14618.0,5,2,2,3.0,Potential Loyalists
14619.0,1,2,2,1.6666666666666667,Lost
14620.0,1,3,2,2.0,Need Attention
14621.0,5,4,4,4.333333333333333,Champions
14622.0,1,2,2,1.6666666666666667,Lost
14623.0,3,5,4,4.0,Loyal Customers
14624.0,3,1,1,1.6666666666666667,Need Attention
14625.0,1,3,3,2.3333333333333335,Need Attention
14626.0,5,5,5,5.0,Champions
14627.0,1,1,1,1.0,Lost
14628.0,2,2,2,2.0,Lost
14629.0,5,5,4,4.666666666666667,Champions
14631.0,3,3,3,3.0,Loyal Customers
14632.0,1,1,1,1.0,Lost
14633.0,1,2,2,1.6666666666666667,Lost
14636.0,3,2,2,2.3333333333333335,Need Attention
14638.0,3,2,2,2.3333333333333335,Need Attention
14639.0,3,5,5,4.333333333333333,Loyal Customers
14640.0,4,4,4,4.0,Champions
14641.0,4,1,1,2.0,Potential Loyalists
14642.0,3,1,1,1.6666666666666667,Need Attention
14643.0,2,3,4,3.0,Need Attention
14644.0,5,2,3,3.3333333333333335,Potential Loyalists
14645.0,2,3,3,2.6666666666666665,Need Attention
14646.0,5,5,5,5.0,Champions
14647.0,1,3,1,1.6666666666666667,Need Attention
14649.0,5,5,4,4.666666666666667,Champions
14651.0,3,4,3,3.3333333333333335,Loyal Customers
14652.0,2,2,1,1.6666666666666667,Lost
14653.0,5,5,5,5.0,Champions
14655.0,5,3,4,4.0,Loyal Customers
14656.0,2,4,2,2.6666666666666665,Need Attention
14657.0,4,5,4,4.333333333333333,Champions
14658.0,5,2,2,3.0,Potential Loyalists
14659.0,5,5,5,5.0,Champions
14660.0,2,3,2,2.3333333333333335,Need Attention
14661.0,4,1,1,2.0,Potential Loyalists
14662.0,4,5,4,4.333333333333333,Champions
14664.0,4,4,3,3.6666666666666665,Loyal Customers
14665.0,3,4,4,3.6666666666666665,Loyal Customers
14666.0,4,1,1,2.0,Potential Loyalists
14667.0,5,5,5,5.0,Champions
14669.0,1,5,4,3.3333333333333335,At Risk
14670.0,1,5,3,3.0,Need Attention
14672.0,1,4,3,2.6666666666666665,Need Attention
14673.0,5,4,4,4.333333333333333,Champions
14675.0,4,4,3,3.6666666666666665,Loyal Customers
14676.0,4,3,5,4.0,Loyal Customers
14679.0,1,1,1,1.0,Lost
14680.0,4,5,5,4.666666666666667,Champions
14681.0,3,1,1,1.6666666666666667,Need Attention
14682.0,1,1,1,1.0,Lost
14684.0,4,5,4,4.333333333333333,Champions
14687.0,2,2,3,2.3333333333333335,Need Attention
14688.0,5,5,5,5.0,Champions
14689.0,1,1,1,1.0,Lost
14690.0,3,3,2,2.6666666666666665,Need Attention
14691.0,4,4,4,4.0,Champions
14692.0,2,4,3,3.0,Need Attention
14693.0,1,1,1,1.0,Lost
14696.0,5,5,5,5.0,Champions
14697.0,1,2,2,1.6666666666666667,Lost
14698.0,5,5,4,4.666666666666667,Champions
14699.0,1,1,1,1.0,Lost
14700.0,3,4,4,3.6666666666666665,Loyal Customers
14701.0,5,5,5,5.0,Champions
14702.0,5,5,5,5.0,Champions
14703.0,4,2,2,2.6666666666666665,Potential Loyalists
14704.0,5,5,5,5.0,Champions
14705.0,1,1,1,1.0,Lost
14708.0,5,2,3,3.3333333333333335,Potential Loyalists
14709.0,4,5,5,4.666666666666667,Champions
14710.0,4,5,3,4.0,Loyal Customers
14711.0,5,5,5,5.0,Champions
14712.0,4,2,3,3.0,Potential Loyalists
14713.0,5,5,5,5.0,Champions
14714.0,4,1,2,2.3333333333333335,Potential Loyalists
14715.0,4,4,4,4.0,Champions
14716.0,3,3,3,3.0,Loyal Customers
14719.0,5,5,4,4.666666666666667,Champions
14720.0,5,3,3,3.6666666666666665,Loyal Customers
14722.0,2,2,2,2.0,Lost
14723.0,5,5,4,4.666666666666667,Champions
14725.0,4,3,4,3.6666666666666665,Loyal Customers
14727.0,1,1,1,1.0,Lost
14729.0,1,4,2,2.3333333333333335,Need Attention
14730.0,5,5,5,5.0,Champions
14731.0,3,3,2,2.6666666666666665,Need Attention
14732.0,5,5,5,5.0,Champions
14733.0,5,5,5,5.0,Champions
14735.0,5,5,5,5.0,Champions
14737.0,5,2,3,3.3333333333333335,Potential Loyalists
14738.0,3,3,4,3.3333333333333335,Loyal Customers
14739.0,5,4,5,4.666666666666667,Champions
14740.0,1,4,4,3.0,At Risk
14741.0,5,4,4,4.333333333333333,Champions
14744.0,4,2,3,3.0,Potential Loyalists
14745.0,2,4,4,3.3333333333333335,At Risk
